Name,Prize,Uni
忧居到优居:农村新型社区公共场域建设促进居民认同感的机制研究——基于日照市农村社区的实地调查,3,齐鲁工业大学（山东省科学院）
岐黄西渐：中医药国际教育策略寻径——基于来华留学生中医药“知信行”状况的调查分析,3,山东中医药大学
肉鸭分布式养殖高含水率粪污处理调研分析——以占全国肉鸭养殖量1/6的沂南县为例,3,青岛农业大学
老城复兴：历史文化街区保护与更新策略研究——基于青岛市市北区的调研,3,山东大学
吹响乡村振兴集秸号：政府激励视角下秸秆产业链内多方博弈与意愿分析——基于山东省11个地级市的实地调查,3,山东财经大学
二十四节气超级IP：讲好山东黄河故事,3,山东大学
城市群发展视角下的高校贡献率调研——基于山东半岛与珠三角两大城市群的对比分析,3,山东大学
后扶贫时代：农村电商“生态圈”的生成演化机制——基于山东曹县大集镇“淘宝村”的案例研究,3,齐鲁工业大学（山东省科学院）
地方政府影子银行金融风险传染效应研究——以城投公司信托融资为例,3,山东财经大学
网红经济路在何方：“四效合一”谋出路——基于山东省16地市208个网红打卡地的调查,3,潍坊科技学院
E智医养——新一代信息技术视角下智慧化医养结合服务模式的实践探索与构建优化,3,山东财经大学
筑牢返贫风险“防火墙”——基于地理信息图谱的防返贫动态监测问题研究,3,中国石油大学（华东）
高精度固源瞬变电磁隧道超前地质预报系统,3,山东大学
便携可穿戴运动监测传感器,3,青岛大学
面向基层的智能健康医疗云系统,3,齐鲁工业大学（山东省科学院）
面向多机协同的自感知、自诊断智能钻机,3,齐鲁工业大学（山东省科学院）
基于自主导航系统的溢油清理五体无人艇,3,青岛科技大学
AI+燃煤机组SCR系统喷氨关键技术研发及应用,3,齐鲁工业大学（山东省科学院）
基于区块链技术广谱适配体农药残留快速检测仪,3,山东理工大学
局域超临界催化氧化反应污水处理设备,3,济南大学
云梦泽·基于薄膜的太阳能海水淡化装置,3,山东大学（威海）
智能花生种子精选技术与装备,3,青岛农业大学
果园履带式多功能作业机,3,山东交通学院
意识控制的可穿戴式助行机器人,3,山东协和学院
“公路医生”——就地热再生智能联动机组,3,山东交通学院
航空发动机用消声蜂窝的内嵌隔膜自动填注设备,3,山东大学（威海）
“释”半功倍——新型缓控释载体的构建及性能研究,3,烟台大学
棉花育苗多钵制备精准置种自动摆放一体机,3,滨州学院
“山区水龙王”——一种深井助力水泵系统,3,山东交通学院
全无机钙钛矿及其衍生物的合成与光电性能研究,3,济南大学
新型封装材料——碳纳米管/碳纤维复合吸波材料器件,3,哈尔滨工业大学（威海）
乙醛脱氢酶2抑制动脉粥样硬化进展的作用及其机制研究,3,山东大学
光电能源材料的设计、合成、结构及性能研究——钙钛矿类光电材料和电解水制氢催化剂的制备和性能,3,聊城大学
传统中药活性成分熊果酸治疗炎性老年性疾病相关机制研究及应用探讨,3,青岛大学
流感病毒感染小鼠模型咽喉黏膜SIgA免疫应答比较及经典名方麻黄细辛附子汤抗流感应用研究,3,山东中医药大学
陈家庄百年变迁之路————党的领导、人民的拥护和英烈的遗志,3,运城学院
基本公共服务质量与绿色经济效率的时空测度与交互响应——基于中国285个地级及以上城市的实证分析,3,山西财经大学
检察机关提起环境公益诉讼制度的实证研究——以全国266个司法案例为基础,3,山西财经大学
破壁之旅：非物质文化遗产的现代化转型——以晋剧的转型发展为例,3,山西大学
基于CO2基生物可降解材料聚碳酸酯-非金属固体催化剂构筑策略,3,太原理工大学
钻石量子相机,3,中北大学
大型车辆盲区智能识别与警示系统,3,太原理工大学
“晋飞”农业智能化多功能空中机器人,3,太原理工大学
嚼益康——辅助颞下颌紊乱咀嚼装置,3,山西医科大学
传染性疾病患者的血流血氧双参数实时监测系统,3,中北大学
旋转式管道外壁打磨机器人,3,中北大学
朗博庞克-一种简便腰椎穿刺装置,3,山西医科大学
智采小匠——蘑菇柔性采摘与云监控系统,3,中北大学
呱基乙酸和包被叶酸在肉牛养殖中的应用,3,山西农业大学
锂硫电池S/CNTs/Nd2O3复合材料的制备及电化学性能的研究,3,太原科技大学
一种基于碳点荧光磁性复合材料的制备及指纹显性增强,3,太原工业学院
"新型席夫碱锆路易斯酸催化1,4-二氢吡啶和多氢喹啉高效合成",3,山西医科大学
平疫结合下城市社区的韧性治理及其居民响应研究——以广州市为例,3,广东财经大学
区域创新生态系统的协同发展机制与时空演化研究——以粤港澳大湾区为例,3,广东财经大学
医学生对异种器官移植认知的调研及伦理学探讨,3,广东医科大学
“共享用工”模式的法律风险及其防范——基于广东省东莞市的调查与分析,3,华南农业大学
三位一体，奠基未来：新时代学前儿童家庭教育改革创新研究,3,佛山科学技术学院
中介组织参与是否有助于提高农地流转对象选择的市场化程度？——基于地块样本的研究视角,3,华南农业大学
旧城暖改，残健同行——老年友好型城市视角下公园绿地无障碍环境研究,3,广东工业大学
“思政宣传+二次元文化”的效果评估研究——基于受众调研与微博大数据分析,3,广东外语外贸大学
乡村振兴战略背景下的“村规民约”与“德治”实践——基于广州市1144个涉农行政村的调查研究,3,中山大学
土地审批权下放能促进高质量发展吗？——基于双重差分法的实证研究,3,中山大学
贫不再来：脱贫内生动力视角下返贫风险的防范对策研究——基于粤东、粤北地区相对贫困村的调查,3,广东外语外贸大学
高质量管理的守正与创新：政企合作模式中物有所值评价的反思与改进——基于广东省102个重大项目的典型研究,3,佛山科学技术学院
失落与重构：乡村振兴背景下村民自治认同研究——基于11省34镇3119个村民的分析,3,广东外语外贸大学
党旗铸魂守正创新：二代民营企业家的政治引领及其培育路径研究——基于广东省21地市954家企业的调查,3,华南理工大学
瑶族元素与华南研学“红色+”文创产品融合创新的开发路径,3,韶关学院
数据赋能何以破解“九龙治水”？——基于广州市300个跨部门协同治水案例的实证分析,3,华南师范大学
因果智能-基于因果推断的信息系统诊断平台,3,广东工业大学
淀粉基柔性传感材料的制备,3,广州大学
纳特级张量磁特征动态感知系统,3,深圳技术大学
“地铁防疫卫士”——基于机器视觉的快速精准消杀机器人,3,广州铁路职业技术学院
基于多模态场景数据融合的中央空调节能控制系统,3,五邑大学
物品表面细菌病毒“秒杀”新技术及设备,3,中山大学
工业慧眼——基于机器视觉的高适应性智能工件参数检测平台,3,广东交通职业技术学院
智能反射面驱动的未来无线网络技术原理及应用方法,3,中山大学
基于红外热成像技术的小家电三维动态温度场测试及重构系统,3,岭南师范学院
基于生物启发折纸结构的软体假肢手,3,南方科技大学
基于RF网络的视觉反应训练与检测系统——认知障碍类疾病康复治疗的引领者,3,南方医科大学
可调频式磁性阻尼动力吸振器,3,广东技术师范大学
纤维增强环境友好型混凝土阻尼特性研究及抗震技术领域应用,3,深圳大学
智能爬楼梯轮椅,3,深圳大学
用于可降解餐盒的聚乳酸类复合材料的开发,3,韩山师范学院
基于数字孪生的辐射屏蔽筒遥操作搬运机器人,3,东莞理工学院
腹腔镜全胃切除Overlap吻合术改良与相关器械研发,3,南方医科大学
皮肤病AI诊断——基于图卷积神经网络面向少量训练样本的皮肤病自动诊断系统设计,3,中山大学
“形影相倚”——基于智能控制的多功能护理轮椅,3,汕头大学
水果仿生采摘机器人,3,华南农业大学
“鼻康平”——一种智能定位按摩迎香穴的通鼻辅助治疗仪,3,广州中医药大学
柔性钙钛矿太阳能电池关键技术及其应用研究,3,华南师范大学
动物干细胞关键技术的创新与应用,3,佛山科学技术学院
“破冰”试纸——冰毒免疫荧光检测试纸条,3,暨南大学
基于凸轮与棘轮组合创新设计的多功能助力护肘系统及应用,3,华南理工大学
三肠目涡虫新种及其系统进化与神经系统分析,3,深圳大学
靶向抑制H3K27me3去甲基化酶的小分子药物清除结直肠癌肿瘤起始细胞的机制研究,3,深圳大学
半离散涡旋量子液滴,3,佛山科学技术学院
钴基尖晶石氧催化剂的设计调控及其锌空电池应用,3,广州大学
基于全基因组关联研究的孟德尔随机化分析筛选肺癌高危因素,3,广州医科大学
中医药文化园林景观之探、品、创,3,广东生态工程职业学院
新颖自聚焦光束的调控产生及传输特性,3,华南师范大学
高比能锂电池关键材料的研究,3,华南师范大学
高灵敏光纤矢量磁场传感研究,3,暨南大学
“蚝”事连连到“断代”难续：全国最大天然生蚝蚝苗繁育基地生态之“困”与“破”,3,广西大学
自今伊始乐余年：老年友好型社区建设现状调查——基于广西62个城镇社区的分析,3,广西科技大学
湘江战役红色资源赋能红旅产业振兴桂北乡村调查报告,3,桂林理工大学
“引雁归巢”——赋能理论下对滇桂黔地区返乡入乡创客发展与乡村振兴的共生价值研究,3,桂林理工大学
郑和下西洋时期中国对东南亚地区的货币输出和影响,3,广西师范大学
广西壮族传统织绣手工艺品助力乡村振兴路径研究——以广西壮族“麽乜”为例,3,百色学院
行走的文明——“一带一路”建筑地图演变,3,南宁师范大学
从工具性融入到价值性融合：扶贫移民融入城镇社区的有效路径——基于龙胜和环江的实证分析,3,广西师范大学
基于多策略融合的“黑飞”无人机探测、跟踪与管控系统,3,桂林电子科技大学
基于智能机器人的分布式电力巡视平台,3,广西大学
高精度北斗分布式监测评估系统,3,桂林电子科技大学
山体滑坡智能监测预警系统,3,广西理工职业技术学院
基于广西“天然微纳米颗粒”伊蒙粘土的光催化剂开发及废水处理应用,3,南宁师范大学
变“酷”的历史文化-历史建筑及文物三维数字化保护与利用,3,桂林电子科技大学
一种高灵敏的肾透明细胞癌快速检测试剂盒的研发?,3,广西医科大学
复杂环境下高精度路径规划与辅助决策平台,3,广西大学
智能工匠——工业零部件AI智检先行者,3,广西科技大学
“鹏程万锂”——一种安全、环保、高效的锂离子电池用柔性凝胶聚合物电解质的研发及应用,3,广西大学
花岗岩崩岗侵蚀劣地土壤颗粒分形特征及养分响应研究,3,广西大学
MFC-颗粒污泥反应器处理含铬废水的效能及微生态研究,3,广西师范大学
新疆莎车县农村富余劳动力转移行为及效应的调查研究,3,新疆师范大学
用新疆红色文化厚植青少年爱国主义情怀——红色文化融入初中美术教学实践研究,3,新疆师范大学
文化润疆：新疆高校服务社会模式新探索——以“石榴籽计划”乡村美育推广为例,3,新疆师范大学
乡村振兴战略下新疆南疆特色林果业发展情况调查研究,3,新疆师范大学
基于大数据挖掘及人工智能的乳腺癌新辅助化疗多模态超声评价系统,3,新疆工程学院
骆驼峰复合油膏的研制,3,新疆医科大学
防疫型智能服务机器人,3,新疆工程学院
天山北麓中段茶渍科地衣的资源调查和分类学研究,3,新疆大学
生态扶贫与生态振兴有效衔接的典型模式及效益评价——以生态脆弱区南疆四地州为例,3,塔里木大学
历史的温度——新时代美术专业+兵团精神育人的实践与探索,3,石河子大学
知识产权保护、技术创新模式与制造业全要素生产率增长——基于专利密度的行业异质性分析,3,石河子大学
互联网生态无水洗衣机,3,塔里木大学
籽棉收购水杂一体化智能检测系统,3,石河子大学
潜伏性结核病ELISA诊断试剂盒,3,石河子大学
塔里木河上游不同生境细菌群落结构及多样性分析,3,塔里木大学
新疆部分梨种质资源果实性状分析,3,塔里木大学
中国社区战“疫”的红色密码——武汉市Z社区下沉党员抗疫调查研究,3,江苏师范大学
社区常态化治疫中的脆弱性识别：韧性缺损与消解对策——基于东中西部6省18市的实地调查,3,中国矿业大学
倾听时代的青春之音——当代青年网络流行语的特征及其引导研究,3,南京师范大学
“网红经济”的法律规制路径探索——基于江苏的实证研究,3,江苏师范大学
追寻红色记忆?传承红色基因——江苏100处红色遗址相关红色故事调查访谈与整合推介研究,3,徐州工程学院
青少年戒毒行为及干预研究,3,江苏警官学院
精准扶智助力儿童发展公平：移动电子设备对处境不利儿童的影响及教育干预,3,江苏师范大学
“视”说乡土中国：国外受众眼中的“李子柒们”,3,南通大学
消失的船 上岸的路：长江大保护背景下退捕渔民社会适应性研究——基于长江中下游6省29市的调查,3,江苏科技大学
从“独划桨”到“众奏乐”——基于南京市79条河流控污减排的行动者网络模式调研,3,南京信息工程大学
时代强音：女排精神的传承与弘扬——1958-2021江苏26位女排国手与107位人物的访谈,3,南京体育学院
“讲好中国故事传播中国声音”——受众反馈视角下的爆款中国故事出海经验探析,3,江苏师范大学
产业先行，思维护航：探索高校结对帮扶欠发达地区的模式——基于贵州省麻江县7镇12村的调研,3,南京农业大学
大国船业工时定额智能化设计与验证——基于自动化测算平台的应用与实践,3,江苏科技大学
呼叫“返航”：基于专利大数据的人才回流调查,3,南京大学
融合计算短波红外高光谱成像分析仪,3,南京理工大学
配电线路带电维护灵巧作业系统,3,南京理工大学
强吸附双层水果保鲜膜及智能涂膜装备,3,江苏大学
面向照明与显示的单组分白光钙钛矿量子片,3,南京邮电大学
基于AI视觉的主煤流异物识别及煤量计量调速节能控制系统,3,中国矿业大学
新型低频能量收集技术及其在自供能传感中的应用,3,南京邮电大学
面向B5G/6G时代的光电振荡器,3,南京航空航天大学
生物质聚氨酯材料助力医用耗材“脱碳”技术,3,常州大学
化工废盐的资源化利用研究,3,常州大学
AisVax——新型兽用口服疫苗开发平台及其应用,3,南京大学
“碳中和”背景下一种碳封存新路径——基于废弃镁盐碳酸盐化再利用技术,3,南京大学
光到斑除——铝合金焊斑激光清洗工作站,3,苏州大学
基于物种专属/特征肽标志物新发现的胶类中药快速精准质控一体化解决方案,3,南京中医药大学
面向智慧认知无线电的探测识别一体化开发平台,3,东南大学
被动式太赫兹智能安检系统,3,南京航空航天大学
轴承套圈表面缺陷视觉检测设备,3,江苏师范大学
BDNF在丙泊酚损伤新生期大鼠海马突触可塑性及认知功能中的作用和分子机制,3,徐州医科大学
基于人群大数据解析新的调控型基因变异对肺癌发病风险的影响,3,南通大学
面向甲烷纯化高性能CHA型分子筛膜的合成与应用,3,南京工业大学
寄生虫来源分子改善肥胖诱导的认知损伤——基于菌群-肠-脑轴调控的研究,3,徐州医科大学
几类n阶电路网络模型的电特性研究,3,南通大学
基于群体智能的分布式控制和协同优化,3,东南大学
基于有机Pt(II)配位的超分子大环的合成、可控自组装及抗肿瘤活性研究,3,南通大学
miR-1307同时促进结直肠癌和帕金森氏病进展的分子机制,3,苏州大学
守初心，启新程：赣南革命老区返贫风险类型及其防治研究——基于赣州市3县15村的实地调研,3,江西财经大学
鄱阳湖流域古塔的时空分布与保护利用研究——基于国家强调“在城乡建设中加强历史文化保护传承”的深度调查,3,南昌工程学院
乡村振兴灵活多样供地方式探索——基于东中西六省六类典型案例的调查报告,3,江西财经大学
增强革命老区人民群众获得感:关键因素和提升策略——基于赣南苏区18个县市区2558份问卷调查,3,华东交通大学
“以信息安全为导向，营造良好数字生态”?——基于大数据时代下“精准推送服务”对用户影响的调研,3,景德镇陶瓷大学
我国居民对社区医疗机构就医意愿调查及影响因素的深度分析——基于全国范围内的大样本调查,3,江西科技师范大学
我国社区居民对基层医疗机构的信任度及影响因素的深度分析——基于《维克森林医师信任量表》,3,江西科技师范大学
“美”村画卷：产村融合助推美丽乡村建设的共生路径研究——基于江西省6县52村的实地调查,3,江西师范大学
从悬浮到融入：“三环式”党建模式破解社区治理难题,3,江西师范大学
法嵌乡贤：“法礼权威同构”乡村治理模式探究——基于江西崇仁县骨干“法律明白人”培养的调查,3,江西师范大学
同心同行：党建引导，协同治理，宗教善治助文明乡风——基于中部地区Y县九镇十一乡的实地调研,3,江西财经大学
“长江十年禁渔计划”下鄱阳湖区域10万渔民生计问题调查与应对,3,江西财经大学
企业数字化能力对转型升级的影响机制研究——基于1002家企业的调查分析,3,江西财经大学
镜像中国·关于对外新闻话语创新自塑国家形象的研究,3,赣南师范大学
透视地表-地质灾害智能成像监测系统,3,东华理工大学
基于水稻穴直播机的协同覆土及深施肥装备的研发,3,江西农业大学
继往开铼——铀、铼等天然放射性战略资源特效分离富集材料的合成及工程应用,3,东华理工大学
智慧养老社区无人驾驶配送车,3,华东交通大学
智能膝关节精准康复支具,3,南昌大学
融合物联网技术的智能护理轮椅床,3,江西理工大学
轮履双驱自动调平智能越障轮椅,3,南昌航空大学
纳米绿碳——新型柔美热电自供能一体化穿戴,3,江西理工大学
新型高性能反谐振空芯光纤的设计与研制,3,江西师范大学
可发热微针贴片透皮给药系统的制备及其在精准减肥中的应用,3,南昌大学
富氮多孔三嗪基聚合物的制备及水体污染物控制应用,3,江西师范大学
大学生意识形态舆情识别困境及对策研究——基于317项案例分析和3470名大学生的调查,3,河北经贸大学
微餐饮店消费分析与市场机会挖掘——以北京市为例,3,河北科技师范学院
河北高校发展性资助育人工作的调查研究,3,河北医科大学
河北高校志愿者参与大型活动前后的自我效能感调查研究——以北京2022年冬奥会雪上项目测试活动为例,3,河北经贸大学
湖泊沉积物氮素污染问题及对策研究——以白洋淀为例,3,河北科技大学
新媒体视域下生命观念的科普、推广和范式研究,3,河北师范大学
张家口市蔚县传统村落祭礼文化空间调查报告——以蔚县八个传统村落为例,3,河北建筑工程学院
新时代河北高校文化育人现状及对策研究,3,河北农业大学
长城国家文化公园法治保障机制研究,3,河北地质大学
河北省农产品流通体系效率测评与影响因素研究,3,河北农业大学
防疫常态化情况下社区医疗卫生服务体系与资源配置调查,3,东北大学秦皇岛分校
产业转型中雄安原住居民就业困境与突破路径,3,河北大学
基于PSR模型的京津冀生态安全评价及协同治理研究——以生态环境支撑区为例,3,河北大学
城乡老年人参与体育锻炼现状调查与影响因素分析——基于CLASS调查数据,3,廊坊师范学院
河北省共享制造高质量发展研究：理论分析与实证调研,3,东北大学秦皇岛分校
健康中国，一个都不能少——疫情防控常态化背景下农民健康管理调研与提升策略研究,3,东北大学秦皇岛分校
面向陆表水环境监测的无人机载多光谱成像与遥感智能解译一体化平台,3,北华航天工业学院
多消防机器人协同灭火控制系统的研发与应用,3,燕山大学
方程式赛车侧纵倾解耦悬架设计,3,燕山大学
风电叶片内窥检测机器人,3,河北工业大学
二次能源站——全干法转炉煤气净化回收工艺及熔渣处理工艺,3,河北科技大学
全触觉感知覆盖的人机交互灵巧手操作平台,3,河北工业大学
高活性液体酵母在高品质发酵食品中的技术应用,3,唐山师范学院
基于新型衬底的痕量氢气泄露检测装置,3,河北工业大学
密集人群监控技术研究,3,燕山大学
物联网智慧车库照明管理系统,3,石家庄铁路职业技术学院
疫控——雾化式智能巡航消毒机器人,3,河北工业大学
基于声学频谱分析的故障探伤设备,3,华北电力大学(保定)
新型新能源汽车充电接口,3,华北电力大学科技学院
淫黄葛合剂诱导HAMP对HT22细胞APP水解中关键酶BACE1表达的影响,3,河北中医学院
益生降毒芽孢杆菌的筛选及在发酵饲料中的应用,3,河北农业大学
基于微胶囊化相变材料涂层的红外成像假目标功能织物研发,3,河北科技大学
太空猎手——中国氮氧化物超级排放源探查,3,河北农业大学
黄河文化在服饰领域传承创新的参与式调查与思考,3,中原工学院
“预防·救济”：黄河流域生态环境保护体系之完善——以公益诉讼为中心,3,郑州大学
高校抖音短视频思政教育研究——以河南141所普通高等学校为例,3,洛阳师范学院
守护“半边天”——基于社会工作服务角度研究新时代已婚女性身心健康现状,3,许昌学院
梦想不等贷，青春更精彩——“校园贷”高危人群识别及教育管理,3,安阳师范学院
如何保住我们的“饭碗田”——对粮食大省XX省耕地“非粮化”的调研,3,河南工业大学
绿色发展奏响振兴牧歌：生态畜牧业在乡村振兴战略中的助推作用及路径研究,3,河南农业大学
时代的回响：后疫情时代00后大学生国家认同教育体系建构研究——基于河南省10所高校的调查,3,安阳师范学院
基层社区网格化治理的现实困境及其破解之道——基于河南实践的考察,3,安阳师范学院
高精度摆线轮数字化分析与闭环制造系统,3,河南科技大学
基于“电-气-声-光”全方位监测的锂离子电池储能电站安全超前预警系统,3,郑州大学
T-Ray助力藏粮于技——基于太赫兹技术的储粮品质快速无损检测系统,3,河南工业大学
数字孪生农场——一种未来农场运行新模式,3,华北水利水电大学
基于Z-scheme TiO2/Au/BDD复合电极的垃圾渗滤液处理器,3,郑州大学
无限3D打印工业级多功能打印平台,3,洛阳理工学院
基于惯性动作捕捉的外骨骼康复运动检测评估系统,3,郑州轻工业大学
基于电子管的低噪声高灵敏小型音响设计与实现,3,河南职业技术学院
一种纳米改性的氟碳混凝土保护剂,3,中原工学院
低成本分布式无线农业传感器集群及其管理系统,3,洛阳理工学院
以废治废——废白土基水处理吸附剂,3,河南工业大学
基于云服务的多功能输液监护系统,3,郑州经贸学院
人工智能助力乡村振兴——基于远程智能监测与决策支持的玉米病虫害防治系统,3,河南科技大学
一种高能效轮履复合式变体轮行走机构,3,河南科技大学
大功率滚动汇流环,3,河南科技大学
电力卫士——输电线路智能在线监测系统,3,三门峡职业技术学院
小昆虫添彩美丽大中国——黑水虻智能繁育工厂推进有机垃圾生物转化,3,河南农业大学
基于机器视觉的齿轮传动重合度检测系统设计,3,洛阳理工学院
基于共轭价值的通用Rich model隐写检测特征优化选取,3,河南师范大学
基于摩擦纳米发电机的自充电式超级电容器设计,3,中原工学院
高效生物改性麦麸纤维诱导面筋蛋白相变机制及其对面条品质的影响规律,3,河南工业大学
秦岭地区石墨资源分布与成矿主控因素,3,南阳师范学院
让失亲者不失亲——器官捐献家庭社会关怀现状及对策研究,3,温州医科大学
莫让蚕音空逝去——江南蚕歌保护与传承调查,3,嘉兴学院
回归与适应：城归青年乡土社会适应性的挑战与应对——基于全国29省2300位城归青年的调查研究,3,杭州师范大学
数字经济时代生产者与电商平台商业模式博弈的法律分析——以拼多多与特斯拉“大战”为例,3,浙江理工大学
“共享农屋”：浙江磐安农村闲置房屋盘活利用模式的调查研究,3,浙江中医药大学
"?链接农合,协同服务：“三位一体”综合合作的模式创新",3,温州大学
驭数临风——疫情冲击下数字强韧的内在逻辑与政策优化,3,浙江工业大学
困“货”重重：货车司机生存现状分析及解决对策——基于浙江省物流大市杭宁温金2320名货车司机的实证调研,3,金华职业技术学院
可持续雨洪管理的中国方案——国家试点海绵城市建设调查报告,3,浙江工业大学
留下“不走的”教师——数字化时代大学生志愿者在线支教行动研究,3,浙江师范大学
链接供需，协同实虚，托育服务新范式创建与实践——基于全国3089个家庭和236个托育机构的调研,3,温州大学
基频/拉曼功能复合晶体设计及高效级联变频应用,3,温州大学
鱼水卫士——融合NB-IoT透传和无人船巡检的水产养殖水质监测与调节物联网系统,3,浙江理工大学
骨修复材料锯冲一体化制备装置——-国内首创的“骨黄金”智能制造专家,3,杭州电子科技大学
松林精盾——星机协同的松材线虫病综合防治信息平台,3,浙江工业大学
基于仿生优化的新型高性能水液压马达,3,杭州电子科技大学
高精准细胞操纵与手术的新型多功能光镊光刀仪,3,浙江师范大学
拯救生命利器——复杂事故环境下的多功能轻量化救援装备关键技术研究,3,浙江工业大学
海上牧场——利用声学方法提升大黄鱼养殖密度的关键技术研究及设备创新,3,浙江海洋大学
EHD打印聚合物基纳米复合材料关键技术及在能源器件中的应用,3,嘉兴学院
基于人脸和虹膜多生物特征的双向活体检测算法及应用,3,浙江工商大学
全破壁黑木耳中多糖的高效制备及其抗氧化应激作用机制,3,中国计量大学
辣椒素类辛辣膳食组分呈味的分子基础研究,3,浙江工商大学
乡村振兴背景下的农村宅基地收益:现实障碍与实现路径——基于海南东线、中线、西线市县的实地调查,3,海南师范大学
大学生超前消费现状分析及对策建议——以“蚂蚁花呗”为例,3,琼台师范学院
玻璃窑炉烟气脱硝、催化剂智能高效吹扫及余热利用一体化设计,3,海南大学
大东海旅游浮船波浪能发电装置的研制与应用,3,三亚学院
基于VR的垃圾分类中小学科普教育,3,三亚学院
基于多维视觉感知与融合技术的疲劳驾驶检测及防护装置,3,海南大学
一株兼具高效拮抗茄雷尔氏菌活性和促进植物生长活性的芽孢杆菌的研究,3,海南师范大学
Vip类毒素蛋白对秀丽隐杆线虫作用研究及机制初探,3,海南师范大学
振荡浮子与发电机一体式波浪能系统的研究,3,三亚学院
中草药质量安全评价及预警监测调查研究,3,湖北中医药大学
后扶贫时代易地扶贫搬迁农民社会适应问题的实证研究——基于宜昌、十堰、恩施三地的调查,3,武汉科技大学
“除垢纳新，返水归清”：城郊黑臭水体治理困境与模式创新研究,3,华中师范大学
大学生总体国家安全观教育：现状、问题与对策——基于11所在汉高校的调研,3,中国地质大学(武汉)
大学生党史入脑入心教育状况研究——基于武汉市七所部属高校的调研,3,中国地质大学(武汉)
利益博弈视角下城镇分级诊疗制度的实施困境与优化路径——基于武汉市的调查,3,湖北大学
体育战“疫”在行动——我国青少年居家健身景况勾勒与实践路向,3,武汉体育学院
聆听城市的声音：后疫情时代基于武汉市民心理状况的社会心理服务体系探究,3,武汉体育学院
后疫情时代大学生数字素养现状评析与进阶理路研究,3,华中师范大学
重大突发公共卫生事件衍生社会风险辨识与分析研究——基于新冠肺炎疫情下22省6类人群的社会调查,3,武汉理工大学
“文化-制度”视角下流动个体工商户维权行动研究——基于疫情中减租案例的观察,3,华中师范大学
小城镇发展建设策略研究——基于武汉市“擦亮小城镇”行动的深度调查,3,武汉轻工大学
走出项目制：一种优化资源下乡的思路研究——基于4省7村的驻村调研,3,武汉大学
直播带货对消费需求的影响研究：扩张效应还是替代效应,3,中南财经政法大学
家庭可行能力建设的减贫效应与政策优化路径研究,3,华中农业大学
唤醒海量“沉睡”资产：释放闲置农房红利的新探索——基于贵州开阳和浙江上虞的调查,3,中南民族大学
社区团购真的能靠“烧钱”留住消费者吗？,3,中南民族大学
仪式场域中大学生党员理想信念教育的实践与探索,3,汉口学院
老字号服饰品牌优化及产品升级策略研究——以沪、汉老字号服饰为例,3,武汉纺织大学
基于磁悬浮的PE塑料管道在线非接触检测系统,3,武汉理工大学
导向式磁汇聚工程浆液材料及应用研发,3,三峡大学
混凝土预制梁智能喷淋养护系统,3,武汉科技大学
自主移动机器人焊缝视觉跟踪系统,3,湖北文理学院
多维点云构建与高精度协同检测融合的机器巡检系统,3,湖北第二师范学院
面向智能制造的高反光零部件的光学三维精密测量系统,3,湖北工业大学
自愈性防污闪、抗冰冻复合绝缘子表面性能的激光调控技术,3,湖北工业大学
冬季出行安全卫士——路桥智慧融雪化冰系统,3,湖北工业大学
电动AGV的高效动态无线充电系统,3,湖北工业大学
古籍修复专用照明光源光配方的研发与应用,3,武汉大学
图讯News Map——新闻地图系统的设计与开发,3,武汉大学
棉花基因组结构变异和三维结构变化对基因表达调控分歧的影响,3,华中农业大学
智慧模型下序列型数据分类与预测机理研究,3,长江大学
基于定量化与可视化融合的地热研究热点与前沿分析,3,中国地质大学(武汉)
利用基于投射算子的遗传算法求解旅行商问题,3,中国地质大学(武汉)
一种结合涂层强化与表面仿生的耐磨减阻技术及其机理研究,3,华中农业大学
机械力化学转化镁硅酸盐尾矿为缓释复合肥,3,中南民族大学
基于低共熔溶剂的虎杖白藜芦醇一步提取新技术,3,湖北工业大学
纳米金元宝中等离激元增强光催化和SERS特性研究,3,武汉工程大学
基于力学理论与数据驱动方法拓展材料力学性能边界,3,武汉大学
水稻对低光的可塑性响应研究,3,华中农业大学
区块链赋能“数字乡村”治理路径建构调研报告——以国家级试点韶山市为例,3,湖南工商大学
产业融合如何“椒”出乡村振兴新答卷——基于湖南汝城辣椒产业的调查研究,3,湖南师范大学
化“痛点”为“通点”：城镇老年人智能化生活挑战与应对,3,湖南第一师范学院
毕兹卡的血脉与传承：土家文化的生存困境及其传承体系再造——以湘西龙山县土家族聚居区为例??,3,中南大学
冷链物流能否平抑生猪价格波动？——基于空间门槛效应的检验,3,湖南工商大学
野生蘑菇中毒风险交流如何走出低效困境？——基于5个高风险省市1263位村民的入户调查,3,吉首大学
“非”越万里：“双循环”新发展格局下扩大非洲农产品进口的调查研究,3,湖南大学
旅游的韧性：后疫情时代旅游流空间特征及优化路径——基于湖南省的调研,3,中南林业科技大学
爝火不息，踵事增华：脱贫经验对后扶贫时期乡村发展的启示——来自大湘西多地的实地调研,3,湘潭大学
“乡村振兴”战略背景下乡村青少年媒介形象的问题与重塑——基于视频社交媒体使用的调研,3,湖南理工学院
如厕危机”——智能手机的使用对当代大学生排便时长及健康影响的调查研究,3,湖南中医药大学
“区块链+”大学生社区志愿服务体系创新——基于长沙市高校大学生及其服务社区的调研,3,湖南师范大学
TimeRing——全生命周期产前超声质控云平台,3,湖南大学
